generation,index,fitness,individual,state
75,45,0.08501214,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
75,46,0.08324403,"""1;0.3127191""","""Rt 0.0000 - Step 42"""
75,47,0.08524864,"""1;0.36271912""","""Rt 0.0000 - Step 31"""
75,48,0.0875232,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
75,49,0.082550526,"""1;0.36271912""","""Rt 0.0000 - Step 31"""
75,50,0.084656276,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
75,51,0.08577904,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
75,52,0.085759886,"""1;0.4127191""","""Rt 0.0000 - Step 35"""
75,53,0.08280949,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
75,54,0.08250585,"""1;0.36271912""","""Rt 0.0000 - Step 29"""
75,55,0.08544664,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
75,56,0.08542097,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
75,57,0.08739135,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
75,58,0.08452884,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
75,59,0.08510019,"""1;0.36271912""","""Rt 0.0000 - Step 35"""
76,0,0.08612862,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
76,1,0.08598953,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
76,2,0.0810632,"""1;0.3127191""","""Rt 0.0000 - Step 39"""
76,3,0.08357965,"""1;0.5127191""","""Rt 0.0000 - Step 22"""
76,4,0.08693116,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
76,5,0.07942686,"""1;0.5127191""","""Rt 0.0000 - Step 22"""
76,6,0.07946354,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
76,7,0.08521741,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
76,8,0.085580766,"""1;0.5127191""","""Rt 0.0000 - Step 30"""
76,9,0.086114824,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
76,10,0.085934594,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
76,11,0.08420811,"""1;0.21271911""","""Rt 2.8895 - Step 63"""
76,12,0.08208967,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
76,13,0.083573624,"""1;0.21271911""","""Rt 0.0000 - Step 51"""
76,14,0.035959136,"""0.9;0.5127191""","""Rt 0.0000 - Step 25"""
76,15,0.08450575,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
76,16,0.08443375,"""1;0.3127191""","""Rt 0.0000 - Step 38"""
76,17,0.08035294,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
76,18,0.08139588,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
76,19,0.080743246,"""1;0.4127191""","""Rt 0.0000 - Step 37"""
76,20,0.08189503,"""1;0.4127191""","""Rt 0.0000 - Step 28"""
76,21,0.082471535,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
76,22,0.084967196,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
76,23,0.08321822,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
76,24,0.083231315,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
76,25,0.082528524,"""1;0.3127191""","""Rt 0.0000 - Step 30"""
76,26,0.08218157,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
76,27,0.080980375,"""1;0.11271911""","""Rt 2.8895 - Step 68"""
76,28,0.08315094,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
76,29,0.08608965,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
76,30,0.08379101,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
76,31,0.0782645,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
76,32,0.08127989,"""1;0.36271912""","""Rt 0.0000 - Step 30"""
76,33,0.08584938,"""1;0.5127191""","""Rt 0.0000 - Step 30"""
76,34,0.08529561,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
76,35,0.08208683,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
76,36,0.08380626,"""1;0.4127191""","""Rt 0.0000 - Step 25"""
76,37,0.08626513,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
76,38,0.08587988,"""1;0.3127191""","""Rt 0.0000 - Step 36"""
76,39,0.08308188,"""1;0.5127191""","""Rt 0.0000 - Step 30"""
76,40,0.06362753,"""0.9;0.2627191""","""Rt 0.0000 - Step 50"""
76,41,0.082330145,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
76,42,0.08538951,"""1;0.6127191""","""Rt 0.0000 - Step 25"""
76,43,0.08459794,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
76,44,0.0778033,"""1;0.3127191""","""Rt 0.0000 - Step 45"""
76,45,0.08164753,"""1;0.46271908""","""Rt 0.0000 - Step 24"""
76,46,0.08233033,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
76,47,0.08535339,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
76,48,0.08064736,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
76,49,0.08695413,"""1;0.36271912""","""Rt 0.0000 - Step 29"""
76,50,0.08389717,"""1;0.5127191""","""Rt 0.0000 - Step 30"""
76,51,0.08590279,"""1;0.2627191""","""Rt 0.0000 - Step 39"""
76,52,0.0833507,"""1;0.5127191""","""Rt 0.0000 - Step 31"""
76,53,0.08055203,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
76,54,0.078573525,"""1;0.3127191""","""Rt 0.0000 - Step 38"""
76,55,0.032721065,"""0.9;0.4127191""","""Rt 0.0000 - Step 5"""
76,56,0.08061965,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
76,57,0.07825571,"""1;0.4627191""","""Rt 0.0000 - Step 28"""
76,58,0.08515241,"""1;0.5127191""","""Rt 0.0000 - Step 35"""
76,59,0.08130076,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
77,0,0.086110756,"""1;0.11271911""","""Rt 2.8895 - Step 68"""
77,1,0.04134445,"""0.9;0.5127191""","""Rt 0.0000 - Step 29"""
77,2,0.080446616,"""1;0.3127191""","""Rt 0.0000 - Step 30"""
77,3,0.0867795,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
77,4,0.08825656,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
77,5,0.08550222,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
77,6,0.086074695,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
77,7,0.08570756,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
77,8,0.085556254,"""1;0.11271911""","""Rt 2.8903 - Step 68"""
77,9,0.08367725,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
77,10,0.07761644,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
77,11,0.08492443,"""1;0.4127191""","""Rt 0.0000 - Step 27"""
77,12,0.0773545,"""1;0.3127191""","""Rt 0.0000 - Step 38"""
77,13,0.07549564,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
77,14,0.0809256,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
77,15,0.08094894,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
77,16,0.07926147,"""1;0.4127191""","""Rt 0.0000 - Step 32"""
77,17,0.04464117,"""0.9;0.5127191""","""Rt 0.0000 - Step 27"""
77,18,0.07549597,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
77,19,0.08386997,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
77,20,0.08151296,"""1;0.21271911""","""Rt 0.0000 - Step 56"""
77,21,0.08329017,"""1;0.21271911""","""Rt 2.8895 - Step 68"""
77,22,0.08221252,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
77,23,0.08112086,"""1;0.4127191""","""Rt 0.0000 - Step 25"""
77,24,0.0785051,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
77,25,0.08302121,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
77,26,0.08244971,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
77,27,0.08158638,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
77,28,0.084085874,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
77,29,0.081746966,"""1;0.4127191""","""Rt 0.0000 - Step 32"""
77,30,0.08274278,"""1;0.4127191""","""Rt 0.0000 - Step 36"""
77,31,0.0841213,"""1;0.21271911""","""Rt 0.0000 - Step 53"""
77,32,0.08534752,"""1;0.36271912""","""Rt 0.0000 - Step 33"""
77,33,0.08570568,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
77,34,0.086307056,"""1;0.46271908""","""Rt 0.0000 - Step 35"""
77,35,0.07869364,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
77,36,0.083385475,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
77,37,0.08237391,"""1;0.4127191""","""Rt 0.0000 - Step 27"""
77,38,0.087707,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
77,39,0.08362194,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
77,40,0.07903858,"""1;0.4127191""","""Rt 0.0000 - Step 26"""
77,41,0.08847559,"""1;0.4627191""","""Rt 0.0000 - Step 31"""
77,42,0.084574275,"""1;0.36271912""","""Rt 0.0000 - Step 29"""
77,43,0.08325331,"""1;0.3127191""","""Rt 0.0000 - Step 45"""
77,44,0.08403666,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
77,45,0.08505676,"""1;0.21271911""","""Rt 0.0000 - Step 45"""
77,46,0.07692511,"""1;0.3127191""","""Rt 0.0000 - Step 36"""
77,47,0.07994573,"""1;0.3127191""","""Rt 0.0000 - Step 36"""
77,48,0.08635186,"""1;0.3127191""","""Rt 0.0000 - Step 37"""
77,49,0.07915254,"""1;0.4127191""","""Rt 0.0000 - Step 35"""
77,50,0.03582231,"""0.9;0.5127191""","""Rt 0.0000 - Step 5"""
77,51,0.078103796,"""1;0.36271912""","""Rt 0.0000 - Step 35"""
77,52,0.03879909,"""0.9;0.5127191""","""Rt 0.0000 - Step 25"""
77,53,0.08063922,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
77,54,0.082549974,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
77,55,0.08547513,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
77,56,0.08264691,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
77,57,0.07987599,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
77,58,0.08593226,"""1;0.46271908""","""Rt 0.0000 - Step 26"""
77,59,0.078183815,"""1;0.5127191""","""Rt 0.0000 - Step 21"""
78,0,0.07793582,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
78,1,0.0819707,"""1;0.5127191""","""Rt 0.0000 - Step 22"""
78,2,0.08161189,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
78,3,0.0868779,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
78,4,0.083588354,"""1;0.5127191""","""Rt 0.0000 - Step 32"""
78,5,0.08435707,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
78,6,0.085356034,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
78,7,0.0830391,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
78,8,0.08500011,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
78,9,0.0848533,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
78,10,0.08325618,"""1;0.21271911""","""Rt 0.0000 - Step 45"""
78,11,0.08433856,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
78,12,0.087845705,"""1;0.5127191""","""Rt 0.0000 - Step 22"""
78,13,0.08220433,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
78,14,0.07753229,"""1;0.6127191""","""Rt 0.0000 - Step 24"""
78,15,0.08785986,"""1;0.5127191""","""Rt 0.0000 - Step 21"""
78,16,0.08165609,"""1;0.21271911""","""Rt 0.0000 - Step 50"""
78,17,0.08533518,"""1;0.11271911""","""Rt 2.8903 - Step 68"""
78,18,0.08473174,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
78,19,0.08034895,"""1;0.5127191""","""Rt 0.0000 - Step 31"""
78,20,0.08355067,"""1;0.21271911""","""Rt 0.0000 - Step 45"""
78,21,0.08707603,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
78,22,0.08439162,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
78,23,0.08376964,"""1;0.3127191""","""Rt 0.0000 - Step 35"""
78,24,0.08552361,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
78,25,0.04390796,"""0.9;0.4127191""","""Rt 0.0000 - Step 22"""
78,26,0.08220363,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
78,27,0.08536215,"""1;0.4127191""","""Rt 0.0000 - Step 27"""
78,28,0.08440218,"""1;0.21271911""","""Rt 2.8895 - Step 61"""
78,29,0.0859325,"""1;0.01271911""","""Rt 2.8903 - Step 68"""
78,30,0.08188293,"""1;0.36271912""","""Rt 0.0000 - Step 39"""
78,31,0.08243222,"""1;0.21271911""","""Rt 0.0000 - Step 46"""
78,32,0.08219297,"""1;0.46271908""","""Rt 0.0000 - Step 28"""
78,33,0.079381324,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
78,34,0.08701534,"""1;0.26271912""","""Rt 0.0000 - Step 37"""
78,35,0.08176807,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
78,36,0.083635,"""1;0.5127191""","""Rt 0.0000 - Step 21"""
78,37,0.081489526,"""1;0.21271911""","""Rt 0.0000 - Step 50"""
78,38,0.08526542,"""1;0.36271912""","""Rt 0.0000 - Step 38"""
78,39,0.086097814,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
78,40,0.08123478,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
78,41,0.079836525,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
78,42,0.080367506,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
78,43,0.081426665,"""1;0.6127191""","""Rt 0.0000 - Step 25"""
78,44,0.08569408,"""1;0.36271912""","""Rt 0.0000 - Step 36"""
78,45,0.079690546,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
78,46,0.03894606,"""0.9;0.5127191""","""Rt 0.0000 - Step 22"""
78,47,0.07961323,"""1;0.36271912""","""Rt 0.0000 - Step 38"""
78,48,0.055541404,"""0.9;0.36271912""","""Rt 0.0000 - Step 32"""
78,49,0.081463255,"""1;0.21271911""","""Rt 2.8903 - Step 63"""
78,50,0.08323266,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
78,51,0.08237034,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
78,52,0.0812567,"""1;0.5127191""","""Rt 0.0000 - Step 22"""
78,53,0.08597069,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
78,54,0.08350986,"""1;0.4627191""","""Rt 0.0000 - Step 25"""
78,55,0.08372495,"""1;0.3127191""","""Rt 0.0000 - Step 39"""
78,56,0.08006243,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
78,57,0.0819571,"""1;0.36271912""","""Rt 0.0000 - Step 33"""
78,58,0.083965376,"""1;0.3627191""","""Rt 0.0000 - Step 39"""
78,59,0.0860028,"""1;0.36271912""","""Rt 0.0000 - Step 35"""
79,0,0.08495022,"""1;0.21271911""","""Rt 0.0000 - Step 44"""
79,1,0.083885685,"""1;0.21271911""","""Rt 0.0000 - Step 54"""
79,2,0.08113493,"""1;0.4127191""","""Rt 0.0000 - Step 27"""
79,3,0.08480518,"""1;0.11271911""","""Rt 2.8895 - Step 68"""
79,4,0.078819685,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
79,5,0.08541223,"""1;0.01271911""","""Rt 2.8895 - Step 68"""
79,6,0.085490644,"""1;0.5127191""","""Rt 0.0000 - Step 31"""
79,7,0.08597712,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
79,8,0.0341773,"""0.9;0.5127191""","""Rt 0.0000 - Step 11"""
79,9,0.088892646,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
79,10,0.08391934,"""1;0.3127191""","""Rt 0.0000 - Step 39"""
79,11,0.08046805,"""1;0.6127191""","""Rt 0.0000 - Step 21"""
79,12,0.08051361,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
79,13,0.08389453,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
79,14,0.08322175,"""1;0.11271911""","""Rt 2.8895 - Step 68"""
79,15,0.08624457,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
79,16,0.04258185,"""0.9;0.4127191""","""Rt 0.0000 - Step 1"""
79,17,0.08687622,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
79,18,0.086509585,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
79,19,0.08527561,"""1;0.5127191""","""Rt 0.0000 - Step 31"""
79,20,0.0854079,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
79,21,0.08740117,"""1;0.11271911""","""Rt 2.8903 - Step 68"""
79,22,0.08318686,"""1;0.21271911""","""Rt 0.0000 - Step 50"""
79,23,0.07714739,"""1;0.3127191""","""Rt 0.0000 - Step 37"""
79,24,0.08305259,"""1;0.4127191""","""Rt 0.0000 - Step 34"""
79,25,0.080358066,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
79,26,0.08686231,"""1;0.21271911""","""Rt 0.0000 - Step 51"""
79,27,0.08379834,"""1;0.21271911""","""Rt 0.0000 - Step 49"""
79,28,0.08729374,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
79,29,0.085244305,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
79,30,0.083633296,"""1;0.3127191""","""Rt 0.0000 - Step 36"""
79,31,0.081546515,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
79,32,0.08232047,"""1;0.3127191""","""Rt 0.0000 - Step 42"""
79,33,0.0823827,"""1;0.46271908""","""Rt 0.0000 - Step 33"""
79,34,0.08625917,"""1;0.3127191""","""Rt 0.0000 - Step 40"""
79,35,0.08523377,"""1;0.46271908""","""Rt 0.0000 - Step 27"""
79,36,0.083175816,"""1;0.21271911""","""Rt 2.8903 - Step 64"""
79,37,0.078081116,"""1;0.36271912""","""Rt 0.0000 - Step 32"""
79,38,0.076465555,"""1;0.4127191""","""Rt 0.0000 - Step 35"""
79,39,0.084266186,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
79,40,0.08079459,"""1;0.21271911""","""Rt 0.0000 - Step 60"""
79,41,0.042077746,"""0.9;0.46271908""","""Rt 0.0000 - Step 13"""
79,42,0.08500089,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
79,43,0.08543099,"""1;0.5127191""","""Rt 0.0000 - Step 31"""
79,44,0.083910465,"""1;0.01271911""","""Rt 2.8895 - Step 68"""
79,45,0.08509357,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
79,46,0.08614091,"""1;0.21271911""","""Rt 0.0000 - Step 57"""
79,47,0.08702169,"""1;0.36271912""","""Rt 0.0000 - Step 33"""
79,48,0.085386775,"""1;0.2627191""","""Rt 0.0000 - Step 38"""
79,49,0.086475864,"""1;0.2627191""","""Rt 0.0000 - Step 46"""
79,50,0.084989525,"""1;0.3127191""","""Rt 0.0000 - Step 40"""
79,51,0.086437844,"""1;0.46271908""","""Rt 0.0000 - Step 27"""
79,52,0.08539508,"""1;0.46271908""","""Rt 0.0000 - Step 28"""
79,53,0.0853163,"""1;0.3127191""","""Rt 0.0000 - Step 39"""
79,54,0.084719524,"""1;0.16271912""","""Rt 2.8903 - Step 63"""
79,55,0.08113794,"""1;0.3627191""","""Rt 0.0000 - Step 34"""
79,56,0.08395425,"""1;0.46271908""","""Rt 0.0000 - Step 27"""
79,57,0.08238102,"""1;0.46271908""","""Rt 0.0000 - Step 25"""
79,58,0.084944434,"""1;0.21271911""","""Rt 0.0000 - Step 51"""
79,59,0.038098212,"""0.9;0.5127191""","""Rt 0.0000 - Step 26"""
80,0,0.08497024,"""1;0.21271911""","""Rt 0.0000 - Step 45"""
80,1,0.08733144,"""1;0.4127191""","""Rt 0.0000 - Step 34"""
80,2,0.08388044,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
80,3,0.08253709,"""1;0.01271911""","""Rt 2.8895 - Step 68"""
80,4,0.08318478,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
80,5,0.08463407,"""1;0.01271911""","""Rt 2.8895 - Step 68"""
80,6,0.08077572,"""1;0.21271911""","""Rt 0.0000 - Step 57"""
80,7,0.085940264,"""1;0.3127191""","""Rt 0.0000 - Step 34"""
80,8,0.07982317,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
80,9,0.08532111,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
80,10,0.0829834,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
80,11,0.08537855,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
80,12,0.036727708,"""0.9;0.5127191""","""Rt 0.0000 - Step 27"""
80,13,0.087636344,"""1;0.3127191""","""Rt 0.0000 - Step 38"""
80,14,0.08504222,"""1;0.21271911""","""Rt 0.0000 - Step 50"""
80,15,0.08691871,"""1;0.6127191""","""Rt 0.0000 - Step 27"""
80,16,0.08545563,"""1;0.4127191""","""Rt 0.0000 - Step 28"""
80,17,0.08454472,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
80,18,0.052609287,"""0.9;0.21271911""","""Rt 0.0000 - Step 46"""
80,19,0.084723815,"""1;0.11271911""","""Rt 2.8895 - Step 68"""
80,20,0.08609668,"""1;0.5127191""","""Rt 0.0000 - Step 30"""
80,21,0.08442645,"""1;0.21271911""","""Rt 0.0000 - Step 58"""
80,22,0.0857621,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
80,23,0.08018284,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
80,24,0.08306189,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
80,25,0.083989844,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
80,26,0.03928589,"""0.9;0.5127191""","""Rt 0.0000 - Step 27"""
80,27,0.08175005,"""1;0.4127191""","""Rt 0.0000 - Step 26"""
80,28,0.084356055,"""1;0.01271911""","""Rt 2.8895 - Step 68"""
80,29,0.08758084,"""1;0.3127191""","""Rt 0.0000 - Step 40"""
80,30,0.08353297,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
80,31,0.0864258,"""1;0.16271912""","""Rt 0.0000 - Step 56"""
80,32,0.085516445,"""1;0.3627191""","""Rt 0.0000 - Step 34"""
80,33,0.084549606,"""1;0.16271912""","""Rt 0.0000 - Step 58"""
80,34,0.080993876,"""1;0.26271912""","""Rt 0.0000 - Step 36"""
80,35,0.0666154,"""0.9;0.11271911""","""Rt 2.8912 - Step 68"""
80,36,0.08640962,"""1;0.2627191""","""Rt 0.0000 - Step 38"""
80,37,0.083881535,"""1;0.4127191""","""Rt 0.0000 - Step 28"""
80,38,0.08534728,"""1;0.36271912""","""Rt 0.0000 - Step 32"""
80,39,0.08454799,"""1;0.21271911""","""Rt 0.0000 - Step 51"""
80,40,0.08548322,"""1;0.46271908""","""Rt 0.0000 - Step 27"""
80,41,0.083614156,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
80,42,0.08613549,"""1;0.3127191""","""Rt 0.0000 - Step 40"""
80,43,0.08476965,"""1;0.36271912""","""Rt 0.0000 - Step 32"""
80,44,0.08314781,"""1;0.46271908""","""Rt 0.0000 - Step 32"""
80,45,0.08434913,"""1;0.3127191""","""Rt 0.0000 - Step 43"""
80,46,0.08388697,"""1;0.36271912""","""Rt 0.0000 - Step 31"""
80,47,0.08323314,"""1;0.3127191""","""Rt 0.0000 - Step 37"""
80,48,0.06941691,"""0.9;0.11271911""","""Rt 2.8938 - Step 68"""
80,49,0.08538573,"""1;0.21271911""","""Rt 0.0000 - Step 46"""
80,50,0.08364776,"""1;0.46271908""","""Rt 0.0000 - Step 28"""
80,51,0.04051728,"""0.9;0.5127191""","""Rt 0.0000 - Step 27"""
80,52,0.08257314,"""1;0.46271908""","""Rt 0.0000 - Step 30"""
80,53,0.037472125,"""0.9;0.4127191""","""Rt 0.0000 - Step 22"""
80,54,0.08513542,"""1;0.3127191""","""Rt 0.0000 - Step 44"""
80,55,0.08578881,"""1;0.21271911""","""Rt 0.0000 - Step 54"""
80,56,0.082579575,"""1;0.06271911""","""Rt 2.8895 - Step 68"""
80,57,0.085121416,"""1;0.46271908""","""Rt 0.0000 - Step 32"""
80,58,0.087354,"""1;0.36271912""","""Rt 0.0000 - Step 32"""
80,59,0.08468198,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
81,0,0.082954906,"""1;0.01271911""","""Rt 2.8895 - Step 68"""
81,1,0.08525638,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
81,2,0.08308289,"""1;0.11271911""","""Rt 2.8895 - Step 68"""
81,3,0.08669786,"""1;0.5127191""","""Rt 0.0000 - Step 31"""
81,4,0.08305918,"""1;0.3127191""","""Rt 0.0000 - Step 38"""
81,5,0.08429726,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
81,6,0.07651059,"""1;0.3127191""","""Rt 0.0000 - Step 34"""
81,7,0.050689854,"""0.9;0.3127191""","""Rt 0.0000 - Step 34"""
81,8,0.08540469,"""1;0.3127191""","""Rt 0.0000 - Step 36"""
81,9,0.081537105,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
81,10,0.0735392,"""0.9;0.01271911""","""Rt 2.8577 - Step 68"""
81,11,0.04528387,"""0.9;0.4127191""","""Rt 0.0000 - Step 26"""
81,12,0.08584484,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
81,13,0.087164,"""1;0.4127191""","""Rt 0.0000 - Step 32"""
81,14,0.0810781,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
81,15,0.045863174,"""0.9;0.3127191""","""Rt 0.0000 - Step 35"""
81,16,0.046321757,"""0.9;0.3127191""","""Rt 0.0000 - Step 33"""
81,17,0.08443059,"""1;0.3127191""","""Rt 0.0000 - Step 36"""
81,18,0.08361662,"""1;0.3127191""","""Rt 0.0000 - Step 38"""
81,19,0.08748114,"""1;0.4127191""","""Rt 0.0000 - Step 32"""
81,20,0.07861004,"""1;0.3127191""","""Rt 0.0000 - Step 34"""
81,21,0.08572709,"""1;0.3127191""","""Rt 0.0000 - Step 32"""
81,22,0.084718265,"""1;0.3127191""","""Rt 0.0000 - Step 46"""
81,23,0.036944944,"""0.9;0.5127191""","""Rt 0.0000 - Step 31"""
81,24,0.02644592,"""0.9;0.5127191""","""Rt 0.0000 - Step 36"""
81,25,0.080347605,"""1;0.3127191""","""Rt 0.0000 - Step 40"""
81,26,0.08609568,"""1;0.21271911""","""Rt 0.0000 - Step 57"""
81,27,0.08184679,"""1;0.4127191""","""Rt 0.0000 - Step 37"""
81,28,0.08590002,"""1;0.21271911""","""Rt 0.0000 - Step 59"""
81,29,0.086568855,"""1;0.6127191""","""Rt 0.0000 - Step 20"""
81,30,0.087843485,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
81,31,0.08558465,"""1;0.4127191""","""Rt 0.0000 - Step 32"""
81,32,0.028103014,"""0.9;0.46271908""","""Rt 0.0000 - Step 29"""
81,33,0.081863746,"""1;0.46271908""","""Rt 0.0000 - Step 25"""
81,34,0.084799185,"""1;0.3127191""","""Rt 0.0000 - Step 36"""
81,35,0.08187853,"""1;0.36271912""","""Rt 0.0000 - Step 34"""
81,36,0.077667415,"""1;0.46271908""","""Rt 0.0000 - Step 31"""
81,37,0.08074917,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
81,38,0.046634413,"""0.9;0.3127191""","""Rt 0.0000 - Step 34"""
81,39,0.0873731,"""1;0.4127191""","""Rt 0.0000 - Step 35"""
81,40,0.08803525,"""1;0.2627191""","""Rt 0.0000 - Step 44"""
81,41,0.08428833,"""1;0.4127191""","""Rt 0.0000 - Step 28"""
